Year|Month|Day|Product Format|Total Net Sales|PO-Total
2020|July|7|22830097|29413.61|6090.210699
2020|July|8|22853026|2692.54|557.5016435
2020|July|9|22878825|11857.24|2455.091024
2020|July|10|22949861|37798.68|7826.374435
2020|July|11|22952059|26083.93|5400.78656
2020|July|12|22990287|20361.23|4215.877643
2020|July|13|23233249|1579466.96|327035.2255
2020|July|14|23274601|2073.55|429.3371808
2020|July|15|23406401|400.09|82.84030415
2020|July|16|23406402|400.09|82.84030415
2020|July|17|23496820|797.96|165.220948
2020|July|18|23524604|5380.99|1114.156435
2020|July|19|24262090|45.18|9.354707545
2020|July|20|24262294|134.33|27.81358708
2020|July|21|24266166|538.12|111.4199917
2020|July|22|24266467|1736.82|359.6158291
2020|July|23|24284062|45094.8|9337.066529
2020|July|24|24291306|14462.19|2994.456793
2020|July|25|24291516|646365.24|133832.6203
2020|July|26|25187376|32578.08|6745.427418
2020|July|27|25195813|388.54|80.44882845
2020|July|28|25195819|353.02|73.09426422
2020|July|29|25197218|24361.9|5044.233062
2020|July|30|25928749|453.22|93.84109237
2020|July|1|25955019|11693.61|2421.21075
2020|July|2|25971661|1738.23|359.9077755
2020|July|3|25983103|4888.54|1012.192608
2020|July|4|39080077|3610.55|747.579445
2020|July|5|39085712|529.1|109.552363
2020|July|6|39136242|878.27|181.8494687
2020|July|7|42334473|206909.5|42841.47545
2020|July|8|42334474|198000|40996.72629
2020|July|9|42334479|563.5|116.6750266
2020|July|10|42334480|375.67|77.78404124
2020|July|11|42389646|3521.95|729.2344453
2020|July|12|42390723|595.84|123.3711586
2020|July|13|42419065|1091.47|225.9934184
2020|July|14|42442996|25916.87|5366.196089
2020|July|15|42504626|770.31|159.4959001
2020|July|16|42514251|3804.97|787.8349174
2020|July|17|42518531|2740.67|567.4671608
2020|July|18|42527027|4120.56|853.1791439
2020|July|19|42527771|268.21|55.53399979
2020|July|20|42529767|203969.65|42232.76724
2020|July|21|42529901|10251.62|2122.640703
2020|July|22|42554958|1568939.1|324855.3881
2020|July|23|42566037|74287.3|15381.49548
2020|July|24|42582864|681.84|141.1778174
2020|July|25|42597510|21873.73|4529.04708
2020|July|26|42620053|1120.62|232.0290476
2020|July|27|42625293|44125.52|9136.37306
2020|July|28|42650656|1143.87|236.8430571
2020|July|29|42652243|2707.44|560.5867507
2020|July|30|42671503|89676.49|18567.89149
2020|July|1|42676498|1918.8|397.2955475
2020|July|2|42680785|28142.54|5827.030351
2020|July|3|52138357|3997.76|827.7528914
2020|July|4|52141719|5557.59|1150.722202
2020|July|5|84165521|42774.5|8856.638731
2020|July|6|84277350|1605772.21|332481.8373
2020|July|7|84278262|454478.64|94101.69904
2020|July|8|84278263|454478.64|94101.69904
2020|July|9|84443370|24815.57|5138.167329
2020|July|10|84443371|24526.95|5078.407353
2020|July|11|84443372|74446.71|15414.50199
2020|July|12|84443373|173708.98|35967.16923
2020|July|13|84540754|106310.49|22012.03061
2020|July|14|84560767|44160.2|9143.553699
2020|July|15|84606430|211920.83|43879.09224
2020|July|16|84606433|404696.36|83794.07021
2020|July|17|84606434|202348.18|41897.03511
2020|July|18|84652845|718488.52|148766.0465
2020|July|19|84652847|1077732.78|223149.0697
2020|July|20|84676688|682910.11|141399.3882
2020|July|21|84676689|685043.15|141841.043
2020|July|22|84726038|265681.81|55010.5275
2020|July|23|84726039|797045.43|165031.5825
2020|July|24|84741540|192155.59|39786.61681
2020|July|25|93319842|1858.35|384.7791227
2020|July|26|94542299|352.58|73.00316038
2020|July|27|94544444|851.24|176.2527944
2020|July|28|94580457|132.39|27.41190199
2020|July|29|94709345|306.05|63.3689297
2020|July|30|94777789|5660|1171.92662
2020|July|1|94781733|6658.97|1378.767528
2020|July|2|95094217|283.3|58.65844726
2020|July|3|95095591|201.1|41.63859423
2020|July|4|95129386|728667.96|150873.742
2020|July|5|95129387|728667.96|150873.742
2020|July|6|95132298|1334.81|276.3779809
2020|July|7|95147489|228.71|47.35535995
2020|July|8|95147490|546.22|113.0971305
2020|July|9|95181757|1338.09|277.0571186
2020|July|10|95261605|439484.45|90997.08942
2020|July|11|95279999|141.21|29.2381198
2020|July|12|95298551|2781.48|575.9170416
2020|July|13|95315620|5895793.36|1220748.619
2020|July|14|95315621|5245869.19|1086179.108
2020|July|15|95315639|48584.54|10059.63176
2020|July|16|95330559|1110.57|229.9481531
2020|July|17|95369811|861.23|178.3212656
2020|July|18|95389034|2413701.8|499767.0305
2020|July|19|95389165|97.29|20.14430051
2020|July|20|95414477|691.34|143.1448321
2020|July|21|95433732|2637.3|546.0639709
2020|July|22|95459391|376.17|77.88756833
2020|July|23|95467456|326.54|67.61146971
2020|July|24|95470952|72.47|15.00521593
2020|July|25|95492102|7435.17|1539.482977
2020|July|26|95914119|20687.49|4283.431137
2020|July|27|95999940|8828.68|1828.015038
2020|July|28|96660374|838.14|173.5403847
2020|July|29|96695218|47.96|9.930318146
2021|July|30|9595174|277.36|191.2973755
2021|July|1|9598230|1788.17|1233.314926
2021|July|2|11562183|463.28|319.5278632
2021|July|3|11570851|10.91|7.524712889
2021|July|4|11588738|73.65|50.79698481
2021|July|5|11588739|5.51|3.800290377
2021|July|6|11610124|19.99|13.78726037
2021|July|7|12584041|214.03|147.6181759
2021|July|8|12589461|1974.06|1361.524723
2021|July|9|12594452|1605.89|1107.594975
2021|July|10|12609261|2548.93|1758.017087
2021|July|11|12609291|677.77|467.4633047
2021|July|12|12609597|8323.71|5740.928315
2021|July|13|12611130|1747.51|1205.271404
2021|July|14|12612459|364.82|251.619226
2021|July|15|12618010|1240.6|855.6515866
2021|July|16|12622668|2366.28|1632.041944
2021|July|17|12625480|440.82|304.0370243
2021|July|18|12626407|604.77|417.11463
2021|July|19|12633917|309.17|213.2369829
2021|July|20|12634126|4706.67|3246.227352
2021|July|21|12636384|49.34|34.03018643
2021|July|22|12639249|461.53|318.3208744
2021|July|23|12640448|3558.32|2454.201317
2021|July|24|12641070|316.53|218.3132329
2021|July|25|12641847|75258.83|51906.60752
2021|July|26|12642163|1653.06|1140.128496
2021|July|27|12643667|879.37|606.5084118
2021|July|28|12643670|1856.33|1280.325415
2021|July|29|12645298|19542.79|13478.81611
2021|July|30|12646457|8000.98|5518.338894
2021|July|1|12653318|15641|10787.72083
2021|July|2|12657189|11751.65|8105.20552
2021|July|3|12673301|803.88|554.4423645
2021|July|4|12679099|62420.83|43052.13786
2021|July|5|12680750|26014.84|17942.63995
2021|July|6|12684186|208.15|143.5626937
2021|July|7|12691259|3624.15|2499.604786
2021|July|8|13104978|1296.29|894.061418
2021|July|9|13311548|610.1|420.790773
2021|July|10|13434668|865.35|596.8387075
2021|July|11|13453906|1915.62|1321.218195
2021|July|12|13513407|10879.85|7503.918196
2021|July|13|13529651|23186.49|15991.90469
2021|July|14|13576846|12006.61|8281.053439
2021|July|15|13581202|68106.87|46973.84441
2021|July|16|13591799|36676.04|25295.75352
2021|July|17|13595628|8892.57|6133.275536
2021|July|18|13597428|546.65|377.0288085
2021|July|19|15075118|1656.97|1142.825253
2021|July|20|15257472|1008.75|695.7428164
2021|July|21|15326386|541.04|373.1595473
2021|July|22|15779960|1375.4|948.6242078
2021|July|23|15896222|1085.9|748.9537787
2021|July|24|15896238|384.49|265.1857799
2021|July|25|15926330|6492.18|4477.707656
2021|July|26|15936931|414.56|285.9252956
2021|July|27|15940309|3294.69|2272.37363
2021|July|28|19171816|19122.19|13188.72498
2021|July|29|19177107|4834.53|3334.413401
2021|July|30|19179654|103551.44|71420.24337
2021|July|1|19208276|19052.14|13140.41095
2021|July|2|19210415|344.66|237.7147153
2021|July|3|19244266|2886.75|1991.014201
2021|July|4|19257214|1731.83|1194.456785
2021|July|5|19257222|526.02|362.8001351
2021|July|6|19257223|325.47|224.4792213
2021|July|7|19258417|562.38|387.8779133
2021|July|8|19258624|504.64|348.0541808
2021|July|9|19259485|5176.88|3570.534891
2021|July|10|19352194|639.55|441.1026698
2021|July|11|19353644|346.7|239.1217194
2021|July|12|19356468|917.13|632.5517811
2021|July|13|20759645|3860.22|2662.424124
2021|July|14|20789546|2932.36|2022.471777
2021|July|15|20839834|5161.09|3559.644404
2021|July|16|20840181|3441.41|2373.567569
2021|July|17|20840183|13765.66|9494.284072
2021|July|18|20856306|1929.86|1331.039635
2021|July|19|20868778|16029.89|11055.94133
2021|July|20|20874709|10073.08|6947.482576
2021|July|21|20883793|873.09|602.1770464
2021|July|22|20890822|10100.64|6966.490925
2021|July|23|20905746|669.52|461.7732148
2021|July|24|20920721|1544.27|1065.095176
2021|July|25|20926646|2368.15|1633.331698
2021|July|26|20929739|1107.36|763.7549097
2021|July|27|20931004|1161.95|801.4060624
2021|July|28|20939309|3322.31|2291.423362
2021|July|29|20942001|1084.29|747.8433491
2021|July|30|20968056|52.55|36.2441487
2021|July|1|20981770|37892.47|26134.73487
2021|July|2|20983829|211.72|146.0249508
2021|July|3|20998616|676.62|466.6701407
2021|July|4|20998619|539.19|371.8835878
2021|July|5|22737553|817.08|563.5465084
2021|July|6|22741672|532.4|367.2004713
2021|July|7|22755815|2058|1419.418802
2021|July|8|22774206|14065.06|9700.782609
2021|July|9|22785489|3235.48|2231.536027
2021|July|10|22801689|2093.5|1443.903431
2021|July|11|22806431|127.77|88.12397487
2021|July|12|22806432|1022.15|704.9849019
2021|July|13|22816652|4353.01|3002.305266
2021|July|14|22819346|1322.95|912.4490299
2021|July|15|22830098|32973.07|22741.78596
2021|July|16|22842245|38779.33|26746.40919
2021|July|17|22853026|4558.67|3144.150587
2021|July|18|22857407|3188.12|2198.871462
2021|July|19|22886691|47.17|32.53352034
2021|July|20|22886692|60.67|41.84457662
2021|July|21|22896313|266.48|183.7933539
2021|July|22|22901495|3177.71|2191.691603
2021|July|23|22902540|452.83|312.3204159
2021|July|24|22917172|2234.03|1540.828078
2021|July|25|22919758|261.83|180.5862123
2021|July|26|22928944|583.26|402.2790137
2021|July|27|22936099|5202.51|3588.212104
2021|July|28|22949861|27907.44|19247.98107
2021|July|29|22950586|826.49|570.0366595
2021|July|30|22976568|256.65|177.0135255
2021|July|1|22978103|22200.52|15311.87342
2021|July|2|23120004|14571.05|10049.7679
2021|July|3|23158042|38704.75|26694.97078
2021|July|4|23216161|2654.44|1830.788165
2021|July|5|23217281|896.4|618.2541369
2021|July|6|23233249|1814068.29|1251177.181
2021|July|7|23238284|39.94|27.54693243
2021|July|8|23269921|1399.55|965.2806529
2021|July|9|23423603|4834.53|3334.413401
2021|July|10|23428268|5108.02|3523.041607
2021|July|11|23465292|26.07|17.98068424
2021|July|12|23482933|2280.05|1572.568435
2021|July|13|24237378|121.49|83.79260943
2021|July|14|24262294|1007.34|694.7703283
2021|July|15|24263550|2213.09|1526.385596
2021|July|16|24263736|153.93|106.1667328
2021|July|17|24274649|188.01|129.6719771
2021|July|18|24283655|6440.78|4442.256671
2021|July|19|24290450|173073.66|119370.2658
2021|July|20|24298906|74178.75|51161.66785
2021|July|21|24510130|519.95|358.6136083
2021|July|22|24578214|2165.24|1493.383074
2021|July|23|24589757|50574.08|34881.34112
2021|July|24|24589817|133161.66|91842.64521
2021|July|25|24590067|2216.09|1528.454719
2021|July|26|25190056|41184.8|28405.48079
2021|July|27|25195582|6901.41|4759.956808
2021|July|28|25195802|2267.33|1563.795351
2021|July|29|25195814|455.79|314.3619512
2021|July|30|25197218|10152.6|7002.328146
2021|July|1|25198656|1392.34|960.3078592
2021|July|2|25848407|13887.56|9578.359462
2021|July|3|25865102|29545.11|20377.49496
2021|July|4|25865103|88694.02|61172.96384
2021|July|5|25874317|1635.03|1127.693063
2021|July|6|25915587|220.59|152.1426596
2021|July|7|26274522|77.7|53.59030169
2021|July|8|26307960|88858.33|61286.28974
2021|July|9|26310048|10837.31|7474.578024
2021|July|10|26344203|888.62|612.8882096
2021|July|11|28289671|57284.89|39509.83961
2021|July|12|28290887|41.6|28.6918475
2021|July|13|39001027|3344.85|2306.969377
2021|July|14|39008628|722.24|498.1346138
2021|July|15|39055162|6917.69|4771.185252
2021|July|16|39087569|23071.42|15912.54
2021|July|17|39116555|4447.51|3067.48266
2021|July|18|39134645|167.66|115.6364219
2021|July|19|39136242|2929.64|2020.595772
2021|July|20|42334474|49732.36|34300.80021
2021|July|21|42346436|5005.77|3452.518977
2021|July|22|42346440|85244.25|58793.63031
2021|July|23|42348896|401.72|277.0694465
2021|July|24|42349032|98141.65|67689.06862
2021|July|25|42349033|157717.52|108779.0152
2021|July|26|42349045|121872.63|84056.51235
2021|July|27|42354517|10494.94|7238.442739
2021|July|28|42357372|1779.46|1227.307571
2021|July|29|42357432|6149.48|4241.344768
2021|July|30|42371584|4408.3|3040.439214
2021|July|1|42390991|751.32|518.1913188
2021|July|2|42392762|62.34|42.99638877
2021|July|3|42401012|2598.18|1791.9852
2021|July|4|42472596|338|233.1212609
2021|July|5|42478284|10054.98|6934.998864
2021|July|6|42490017|293.07|202.1326862
2021|July|7|42491933|63.42|43.74127327
2021|July|8|42498375|4805|3314.046327
2021|July|9|42522060|360.93|248.9362624
2021|July|10|42527771|447.09|308.3614927
2021|July|11|42532983|11700.14|8069.678667
2021|July|12|42532984|2032.11|1401.562265
2021|July|13|42539736|1005.39|693.4253979
2021|July|14|42554958|359902.16|248227.3531
2021|July|15|42559720|6229.46|4296.507603
2021|July|16|42566037|216522.47|149337.2521
2021|July|17|42582865|1130.95|780.0251184
2021|July|18|42589021|4996.82|3446.346091
2021|July|19|42676498|15911.32|10974.16267
2021|July|20|42703390|30766.1|21219.62138
2021|July|21|42737477|5507.56|3798.60749
2021|July|22|42739192|3703.48|2554.319312
2021|July|23|42740217|70.08|48.3347277
2021|July|24|52130703|2744.17|1892.675652
2021|July|25|52136986|118.16|81.49588221
2021|July|26|55504814|2327.01|1604.957116
2021|July|27|55568389|6240.2|4303.915066
2021|July|28|55568390|3525.27|2431.406472
2021|July|29|55590441|3299.66|2275.801479
2021|July|30|84114408|186583.05|128687.7985
2021|July|1|84148089|3478.08|2398.859157
2021|July|2|84156926|4635.96|3197.458109
2021|July|3|84156930|792.95|546.9038575
2021|July|4|84189628|15713.95|10838.03502
2021|July|5|84258441|9570.95|6601.159562
2021|July|6|84273011|21082.61|14540.84209
2021|July|7|84277350|3671151.1|2532021.815
2021|July|8|84278262|1420627.37|979817.881
2021|July|9|84278263|1420627.37|979817.881
2021|July|10|84293391|75.02|51.74188459
2021|July|11|84443372|105947.26|73072.65929
2021|July|12|84443373|316704.14|218433.3386
2021|July|13|84540752|22770.63|15705.08277
2021|July|14|84540754|45664.17|31494.93754
2021|July|15|84540755|91328.34|62989.87508
2021|July|16|84546910|6866.66|4735.98946
2021|July|17|84606429|182061.83|125569.4774
2021|July|18|84606430|182061.83|125569.4774
2021|July|19|84606433|173829.83|119891.8022
2021|July|20|84606434|173829.83|119891.8022
2021|July|21|84607017|335540.57|231424.9727
2021|July|22|84607018|1006621.7|694274.9111
2021|July|23|84642813|3823.34|2636.987697
2021|July|24|84663234|235.51|162.433101
2021|July|25|84664795|6973.1|4809.401966
2021|July|26|84676688|985129.26|679451.406
2021|July|27|84676689|1043293.03|719567.4161
2021|July|28|84726034|449208.52|309822.6526
2021|July|29|84726035|449208.52|309822.6526
2021|July|30|84726038|449208.52|309822.6526
2021|July|1|84726039|449208.52|309822.6526
2021|July|2|84741540|2305563.01|1590164.958
2021|July|3|84751397|4466.36|3080.483653
2021|July|4|84922348|270474.81|186548.6058
2021|July|5|89060436|262.01|180.7103597
2021|July|6|90055543|2134.37|1472.091792
2021|July|7|90242277|127.97|88.26191644
2021|July|8|90386222|504.86|348.2059165
2021|July|9|90469101|6217.8|4288.46561
2021|July|10|90523189|891.98|615.2056281
2021|July|11|90537356|2791.35|1925.21607
2021|July|12|93184459|778.26|536.7720488
2021|July|13|93184597|9653.19|6657.881138
2021|July|14|93284576|519.59|358.3653135
2021|July|15|93302282|377.58|260.4198985
2021|July|16|93319842|3199.53|2206.741029
2021|July|17|93396342|175.43|120.9954521
2021|July|18|93399899|225.62|155.6118902
2021|July|19|93743585|1205.59|831.504914
2021|July|20|94523424|7259.36|5006.837741
2021|July|21|94530088|16.74|11.54570979
2021|July|22|94538119|705.05|486.2785355
2021|July|23|94544442|679.57|468.7047789
2021|July|24|94551787|1482.21|1022.291906
2021|July|25|94553913|3436.27|2370.022471
2021|July|26|94560526|9422.79|6498.972444
2021|July|27|94560841|11200.85|7725.314423
2021|July|28|94670721|190.49|131.3824526
2021|July|29|94672320|1703.06|1174.613889
2021|July|30|94709345|380.64|262.5304046
2021|July|1|94717562|495.55|341.7847362
2021|July|2|94772338|1276.36|880.3155401
2021|July|3|95031933|4388.55|3026.817484
2021|July|4|95060302|816.55|563.1809633
2021|July|5|95072281|1633.46|1126.610221
2021|July|6|95081732|585.54|403.8515477
2021|July|7|95087822|3775.83|2604.219676
2021|July|8|95087823|1887.92|1302.113287
2021|July|9|95087830|3705.88|2555.97461
2021|July|10|95087831|5558.82|3833.961916
2021|July|11|95092182|4264.67|2941.376473
2021|July|12|95102241|4721.09|3256.17294
2021|July|13|95127310|1435.38|989.992886
2021|July|14|95128528|116.94|80.65443861
2021|July|15|95133101|788.99|544.1726143
2021|July|16|95134678|77.34|53.34200686
2021|July|17|95137393|141.01|97.2557071
2021|July|18|95147410|722.43|498.2656583
2021|July|19|95182963|2014.16|1389.182008
2021|July|20|95215889|986.28|680.2450805
2021|July|21|95218373|3131.02|2159.489143
2021|July|22|95229721|1421|980.0748868
2021|July|23|95230588|6105.96|4211.328681
2021|July|24|95238094|545.7|376.373586
2021|July|25|95238491|517|356.5789701
2021|July|26|95244758|490.53|338.3224027
2021|July|27|95261605|4744.01|3271.981044
2021|July|28|95296509|1678.26|1157.509134
2021|July|29|95298551|34516.23|23806.11556
2021|July|30|95298592|5351.91|3691.25446
2021|July|1|95315620|523705.69|361203.9373
2021|July|2|95315621|359757.96|248127.8972
2021|July|3|95315638|1172.82|808.903187
2021|July|4|95315639|317588.84|219043.5232
2021|July|5|95316047|37527.73|25883.17082
2021|July|6|95319189|564.04|389.0228284
2021|July|7|95326131|33.67|23.22246407
2021|July|8|95327449|4200.54|2897.145507
2021|July|9|95330582|22772.59|15706.4346
2021|July|10|95330587|6312.68|4353.905092
2021|July|11|95333850|587.91|405.4861553
2021|July|12|95350452|274.9|189.6006941
2021|July|13|95350453|1003.91|692.4046303
2021|July|14|95351022|3470.59|2393.693245
2021|July|15|95352366|12543.55|8651.385184
2021|July|16|95364002|64447.03|44449.62395
2021|July|17|95364003|98810.27|68150.2211
2021|July|18|95369117|1442.67|995.0208564
2021|July|19|95374599|1527.8|1053.735688
2021|July|20|95379814|2338.15|1612.640462
2021|July|21|95387416|638.42|440.3232999
2021|July|22|95394648|131.66|90.80693849
2021|July|23|95395570|433.77|299.1745838
2021|July|24|95414477|572|394.5129031
2021|July|25|95416887|18308.04|12627.19932
2021|July|26|95416888|7539.96|5200.36977
2021|July|27|95443281|3078.55|2123.300171
2021|July|28|95459391|474.95|327.576754
2021|July|29|95462342|118.21|81.53036761
2021|July|30|95470951|121.02|83.46844673
2021|July|1|95470952|239.14|164.9367406
2021|July|2|95473425|18277.82|12606.35635
